store,week,brand,upc,qty,price,sales_indicator,city,price_tier,zone,zip,address,latitude,longtitude,start_of_week,is_holiday_week,imported
98,102,MILLER GENUINE DRAFT,3410000554,34,3.59,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-08-22,FALSE,domestic
98,103,BUDWEISER BEER,1820000016,10,3.59,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-08-29,TRUE,domestic
98,103,CORONA EXTRA BEER,8066095605,8,5.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-08-29,TRUE,imported
98,103,LOWENBRAU BEER,3410021505,25,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-08-29,TRUE,imported
98,103,MILLER GENUINE DRAFT,3410000554,27,3.59,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-08-29,TRUE,domestic
98,104,BUDWEISER BEER,1820000016,15,3.59,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-09-05,FALSE,domestic
98,104,CORONA EXTRA BEER,8066095605,5,4.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-09-05,FALSE,imported
98,104,LOWENBRAU BEER,3410021505,24,3.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-09-05,FALSE,imported
98,104,MILLER GENUINE DRAFT,3410000554,18,3.59,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-09-05,FALSE,domestic
98,105,BUDWEISER BEER,1820000016,12,3.59,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-09-12,FALSE,domestic
98,105,CORONA EXTRA BEER,8066095605,10,4.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-09-12,FALSE,imported
98,105,LOWENBRAU BEER,3410021505,23,3.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-09-12,FALSE,imported
98,105,MILLER GENUINE DRAFT,3410000554,87,2.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-09-12,FALSE,domestic
98,106,BUDWEISER BEER,1820000016,17,3.59,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-09-19,FALSE,domestic
98,106,CORONA EXTRA BEER,8066095605,7,5.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-09-19,FALSE,imported
98,106,LOWENBRAU BEER,3410021505,17,3.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-09-19,FALSE,imported
98,106,MILLER GENUINE DRAFT,3410000554,62,2.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-09-19,FALSE,domestic
98,107,BUDWEISER BEER,1820000016,12,3.54,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-09-26,FALSE,domestic
98,107,CORONA EXTRA BEER,8066095605,2,5.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-09-26,FALSE,imported
98,107,LOWENBRAU BEER,3410021505,43,3.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-09-26,FALSE,imported
98,107,MILLER GENUINE DRAFT,3410000554,22,3.54,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-09-26,FALSE,domestic
98,108,BUDWEISER BEER,1820000016,14,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-03,FALSE,domestic
98,108,CORONA EXTRA BEER,8066095605,3,5.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-03,FALSE,imported
98,108,LOWENBRAU BEER,3410021505,36,3.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-03,FALSE,imported
98,108,MILLER GENUINE DRAFT,3410000554,17,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-03,FALSE,domestic
98,109,BUDWEISER BEER,1820000016,18,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-10,TRUE,domestic
98,109,CORONA EXTRA BEER,8066095605,12,5.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-10,TRUE,imported
98,109,LOWENBRAU BEER,3410021505,16,3.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-10,TRUE,imported
98,109,MILLER GENUINE DRAFT,3410000554,20,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-10,TRUE,domestic
98,110,BUDWEISER BEER,1820000016,27,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-17,FALSE,domestic
98,110,CORONA EXTRA BEER,8066095605,8,5.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-17,FALSE,imported
98,110,LOWENBRAU BEER,3410021505,10,3.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-17,FALSE,imported
98,110,MILLER GENUINE DRAFT,3410000554,29,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-17,FALSE,domestic
98,111,BUDWEISER BEER,1820000016,24,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-24,FALSE,domestic
98,111,CORONA EXTRA BEER,8066095605,10,5.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-24,FALSE,imported
98,111,LOWENBRAU BEER,3410021505,8,3.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-24,FALSE,imported
98,111,MILLER GENUINE DRAFT,3410000554,19,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-24,FALSE,domestic
98,112,BUDWEISER BEER,1820000016,8,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-31,TRUE,domestic
98,112,CORONA EXTRA BEER,8066095605,3,5.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-31,TRUE,imported
98,112,LOWENBRAU BEER,3410021505,33,3.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-31,TRUE,imported
98,112,MILLER GENUINE DRAFT,3410000554,21,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-10-31,TRUE,domestic
98,113,BUDWEISER BEER,1820000016,14,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-11-07,TRUE,domestic
98,113,CORONA EXTRA BEER,8066095605,11,5.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-11-07,TRUE,imported
98,113,LOWENBRAU BEER,3410021505,21,3.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-11-07,TRUE,imported
98,113,MILLER GENUINE DRAFT,3410000554,21,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-11-07,TRUE,domestic
98,114,BUDWEISER BEER,1820000016,13,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-11-14,FALSE,domestic
98,114,CORONA EXTRA BEER,8066095605,1,5.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-11-14,FALSE,imported
98,114,LOWENBRAU BEER,3410021505,13,3.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-11-14,FALSE,imported
98,114,MILLER GENUINE DRAFT,3410000554,27,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-11-14,FALSE,domestic
98,115,BUDWEISER BEER,1820000016,15,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-11-21,FALSE,domestic
98,115,CORONA EXTRA BEER,8066095605,7,5.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-11-21,FALSE,imported
98,115,LOWENBRAU BEER,3410021505,11,3.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-11-21,FALSE,imported
98,115,MILLER GENUINE DRAFT,3410000554,25,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-11-21,FALSE,domestic
98,116,BUDWEISER BEER,1820000016,25,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-11-28,TRUE,domestic
98,116,CORONA EXTRA BEER,8066095605,8,5.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-11-28,TRUE,imported
98,116,LOWENBRAU BEER,3410021505,32,3.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-11-28,TRUE,imported
98,116,MILLER GENUINE DRAFT,3410000554,6,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-11-28,TRUE,domestic
98,117,BUDWEISER BEER,1820000016,29,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-12-05,FALSE,domestic
98,117,CORONA EXTRA BEER,8066095605,7,5.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-12-05,FALSE,imported
98,117,LOWENBRAU BEER,3410021505,34,3.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-12-05,FALSE,imported
98,117,MILLER GENUINE DRAFT,3410000554,16,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-12-05,FALSE,domestic
98,118,BUDWEISER BEER,1820000016,16,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-12-12,FALSE,domestic
98,118,CORONA EXTRA BEER,8066095605,5,5.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-12-12,FALSE,imported
98,118,LOWENBRAU BEER,3410021505,8,3.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-12-12,FALSE,imported
98,118,MILLER GENUINE DRAFT,3410000554,68,2.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-12-12,FALSE,domestic
98,119,BUDWEISER BEER,1820000016,16,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-12-19,TRUE,domestic
98,119,CORONA EXTRA BEER,8066095605,6,4.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-12-19,TRUE,imported
98,119,LOWENBRAU BEER,3410021505,16,3.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-12-19,TRUE,imported
98,119,MILLER GENUINE DRAFT,3410000554,42,2.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-12-19,TRUE,domestic
98,120,BUDWEISER BEER,1820000016,17,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-12-26,TRUE,domestic
98,120,CORONA EXTRA BEER,8066095605,8,4.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-12-26,TRUE,imported
98,120,LOWENBRAU BEER,3410021505,35,3.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-12-26,TRUE,imported
98,120,MILLER GENUINE DRAFT,3410000554,22,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1991-12-26,TRUE,domestic
98,121,BUDWEISER BEER,1820000016,11,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-02,FALSE,domestic
98,121,CORONA EXTRA BEER,8066095605,11,5.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-02,FALSE,imported
98,121,LOWENBRAU BEER,3410021505,63,3.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-02,FALSE,imported
98,121,MILLER GENUINE DRAFT,3410000554,24,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-02,FALSE,domestic
98,122,BUDWEISER BEER,1820000016,23,3.56,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-09,FALSE,domestic
98,122,CORONA EXTRA BEER,8066095605,3,4.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-09,FALSE,imported
98,122,LOWENBRAU BEER,3410021505,12,4.04,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-09,FALSE,imported
98,122,MILLER GENUINE DRAFT,3410000554,18,3.59,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-09,FALSE,domestic
98,123,BUDWEISER BEER,1820000016,12,3.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-16,TRUE,domestic
98,123,CORONA EXTRA BEER,8066095605,27,4.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-16,TRUE,imported
98,123,LOWENBRAU BEER,3410021505,9,4.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-16,TRUE,imported
98,123,MILLER GENUINE DRAFT,3410000554,21,3.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-16,TRUE,domestic
98,124,BUDWEISER BEER,1820000016,13,3.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-23,FALSE,domestic
98,124,CORONA EXTRA BEER,8066095605,2,5.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-23,FALSE,imported
98,124,LOWENBRAU BEER,3410021505,21,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-23,FALSE,imported
98,124,MILLER GENUINE DRAFT,3410000554,18,3.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-23,FALSE,domestic
98,125,BUDWEISER BEER,1820000016,13,3.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-30,FALSE,domestic
98,125,CORONA EXTRA BEER,8066095605,5,5.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-30,FALSE,imported
98,125,LOWENBRAU BEER,3410021505,21,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-30,FALSE,imported
98,125,MILLER GENUINE DRAFT,3410000554,19,3.76,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-01-30,FALSE,domestic
98,126,BUDWEISER BEER,1820000016,20,3.79,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-02-06,TRUE,domestic
98,126,CORONA EXTRA BEER,8066095605,4,5.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-02-06,TRUE,imported
98,126,LOWENBRAU BEER,3410021505,12,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-02-06,TRUE,imported
98,126,MILLER GENUINE DRAFT,3410000554,81,3.19,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-02-06,TRUE,domestic
98,127,BUDWEISER BEER,1820000016,27,3.74,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-02-13,TRUE,domestic
98,127,CORONA EXTRA BEER,8066095605,6,5.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-02-13,TRUE,imported
98,127,LOWENBRAU BEER,3410021505,10,4.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-02-13,TRUE,imported
98,127,MILLER GENUINE DRAFT,3410000554,70,3.19,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-02-13,TRUE,domestic
98,128,BUDWEISER BEER,1820000016,24,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-02-20,TRUE,domestic
98,128,CORONA EXTRA BEER,8066095605,10,5.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-02-20,TRUE,imported
98,128,LOWENBRAU BEER,3410021505,9,4.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-02-20,TRUE,imported
98,128,MILLER GENUINE DRAFT,3410000554,29,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-02-20,TRUE,domestic
98,129,BUDWEISER BEER,1820000016,21,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-02-27,TRUE,domestic
98,129,CORONA EXTRA BEER,8066095605,5,5.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-02-27,TRUE,imported
98,129,LOWENBRAU BEER,3410021505,36,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-02-27,TRUE,imported
98,129,MILLER GENUINE DRAFT,3410000554,22,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-02-27,TRUE,domestic
98,130,BUDWEISER BEER,1820000016,24,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-03-05,FALSE,domestic
98,130,CORONA EXTRA BEER,8066095605,9,5.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-03-05,FALSE,imported
98,130,LOWENBRAU BEER,3410021505,23,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-03-05,FALSE,imported
98,130,MILLER GENUINE DRAFT,3410000554,29,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-03-05,FALSE,domestic
98,131,BUDWEISER BEER,1820000016,14,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-03-12,FALSE,domestic
98,131,CORONA EXTRA BEER,8066095605,11,5.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-03-12,FALSE,imported
98,131,LOWENBRAU BEER,3410021505,5,4.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-03-12,FALSE,imported
98,131,MILLER GENUINE DRAFT,3410000554,18,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-03-12,FALSE,domestic
98,132,BUDWEISER BEER,1820000016,17,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-03-19,FALSE,domestic
98,132,LOWENBRAU BEER,3410021505,7,4.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-03-19,FALSE,imported
98,132,MILLER GENUINE DRAFT,3410000554,13,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-03-19,FALSE,domestic
98,133,BUDWEISER BEER,1820000016,18,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-03-26,FALSE,domestic
98,133,CORONA EXTRA BEER,8066095605,4,5.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-03-26,FALSE,imported
98,133,LOWENBRAU BEER,3410021505,41,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-03-26,FALSE,imported
98,133,MILLER GENUINE DRAFT,3410000554,39,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-03-26,FALSE,domestic
98,134,BUDWEISER BEER,1820000016,14,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-02,FALSE,domestic
98,134,CORONA EXTRA BEER,8066095605,5,5.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-02,FALSE,imported
98,134,LOWENBRAU BEER,3410021505,38,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-02,FALSE,imported
98,134,MILLER GENUINE DRAFT,3410000554,81,3.19,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-02,FALSE,domestic
98,135,BUDWEISER BEER,1820000016,17,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-09,FALSE,domestic
98,135,CORONA EXTRA BEER,8066095605,13,4.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-09,FALSE,imported
98,135,LOWENBRAU BEER,3410021505,16,4.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-09,FALSE,imported
98,135,MILLER GENUINE DRAFT,3410000554,80,3.19,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-09,FALSE,domestic
98,136,BUDWEISER BEER,1820000016,18,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-16,TRUE,domestic
98,136,CORONA EXTRA BEER,8066095605,11,4.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-16,TRUE,imported
98,136,LOWENBRAU BEER,3410021505,10,4.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-16,TRUE,imported
98,136,MILLER GENUINE DRAFT,3410000554,34,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-16,TRUE,domestic
98,137,BUDWEISER BEER,1820000016,27,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-23,FALSE,domestic
98,137,CORONA EXTRA BEER,8066095605,7,5.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-23,FALSE,imported
98,137,LOWENBRAU BEER,3410021505,21,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-23,FALSE,imported
98,137,MILLER GENUINE DRAFT,3410000554,41,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-23,FALSE,domestic
98,138,BUDWEISER BEER,1820000016,29,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-30,FALSE,domestic
98,138,CORONA EXTRA BEER,8066095605,12,5.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-30,FALSE,imported
98,138,LOWENBRAU BEER,3410021505,8,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-30,FALSE,imported
98,138,MILLER GENUINE DRAFT,3410000554,27,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-04-30,FALSE,domestic
98,139,BUDWEISER BEER,1820000016,15,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-05-07,FALSE,domestic
98,139,CORONA EXTRA BEER,8066095605,22,4.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-05-07,FALSE,imported
98,139,LOWENBRAU BEER,3410021505,10,4.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-05-07,FALSE,imported
98,139,MILLER GENUINE DRAFT,3410000554,31,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-05-07,FALSE,domestic
98,140,BUDWEISER BEER,1820000016,16,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-05-14,FALSE,domestic
98,140,CORONA EXTRA BEER,8066095605,28,4.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-05-14,FALSE,imported
98,140,LOWENBRAU BEER,3410021505,11,4.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-05-14,FALSE,imported
98,140,MILLER GENUINE DRAFT,3410000554,26,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-05-14,FALSE,domestic
98,141,BUDWEISER BEER,1820000016,24,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-05-21,TRUE,domestic
98,141,CORONA EXTRA BEER,8066095605,9,5.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-05-21,TRUE,imported
98,141,LOWENBRAU BEER,3410021505,15,4.29,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-05-21,TRUE,imported
98,141,MILLER GENUINE DRAFT,3410000554,24,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-05-21,TRUE,domestic
98,142,BUDWEISER BEER,1820000016,20,3.69,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-05-28,TRUE,domestic
98,142,CORONA EXTRA BEER,8066095605,10,5.99,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-05-28,TRUE,imported
98,142,LOWENBRAU BEER,3410021505,23,3.49,FALSE,Chicago,medium,12,60638,5829 S Archer Ave,41.7954446,-87.75932650000001,1992-05-28,TRUE,imported
